Times,Result
15862,False
15863,True
15864,False
15865,False
15866,False
15867,True
15868,True
15869,True
15870,True
15871,False
15872,False
15873,True
15874,True
15875,False
15876,True
15877,False
15878,False
15879,False
15880,True
15881,False
15882,False
15883,False
15884,False
15885,True
15886,True
15887,False
15888,True
15889,False
15890,False
15891,False
15892,True
15893,True
15894,True
15895,True
15896,True
15897,True
15898,True
15899,False
15900,False
15901,False
15902,True
15903,True
15904,False
15905,True
15906,True
15907,False
15908,True
15909,False
15910,False
15911,False
15912,True
15913,False
15914,True
15915,False
15916,True
15917,True
15918,False
15919,True
15920,True
15921,True
15922,True
15923,False
15924,False
15925,True
15926,True
15927,True
15928,False
15929,False
15930,True
15931,False
15932,False
15933,True
15934,True
15935,True
15936,True
15937,False
15938,False
15939,True
15940,True
15941,False
15942,True
15943,True
15944,True
15945,False
15946,True
15947,True
15948,True
15949,True
15950,False
15951,True
15952,False
15953,False
15954,True
15955,False
15956,False
15957,False
15958,True
15959,True
15960,True
15961,True
15962,False
15963,True
15964,True
15965,False
15966,False
15967,False
15968,True
15969,True
15970,False
15971,True
15972,False
15973,False
15974,True
15975,True
15976,False
15977,True
15978,True
15979,False
15980,True
15981,False
15982,False
15983,False
15984,True
15985,False
15986,False
15987,True
15988,True
15989,True
15990,False
15991,False
15992,False
15993,False
15994,True
15995,False
15996,False
15997,False
15998,True
15999,True
16000,True
16001,True
16002,False
16003,True
16004,False
16005,False
16006,False
16007,False
16008,False
16009,True
16010,True
16011,True
16012,False
16013,False
16014,True
16015,True
16016,True
16017,True
16018,True
16019,True
16020,False
16021,False
16022,False
16023,False
16024,False
16025,True
16026,False
16027,True
16028,False
16029,True
16030,True
16031,False
16032,False
16033,False
16034,False
16035,True
16036,True
16037,False
16038,True
16039,True
16040,True
16041,True
16042,False
16043,True
16044,True
16045,False
16046,True
16047,False
16048,False
16049,True
16050,False
16051,True
16052,True
16053,True
16054,False
16055,True
16056,False
16057,True
16058,True
16059,True
16060,False
16061,True
16062,True
16063,False
16064,False
16065,False
16066,False
16067,False
16068,False
16069,True
16070,True
16071,True
16072,True
16073,False
16074,False
16075,False
16076,False
16077,True
16078,False
16079,False
16080,True
16081,False
16082,True
16083,True
16084,False
16085,False
16086,True
16087,True
16088,False
16089,False
16090,True
16091,False
16092,False
16093,False
16094,False
16095,False
16096,False
16097,False
16098,False
16099,True
16100,False
16101,True
16102,False
16103,False
16104,True
16105,False
16106,True
16107,True
16108,False
16109,True
16110,True
16111,True
16112,False
16113,True
16114,False
16115,True
16116,True
16117,True
16118,False
16119,True
16120,True
16121,True
16122,False
16123,True
16124,True
16125,True
16126,False
16127,True
16128,False
16129,True
16130,True
16131,False
16132,True
16133,True
16134,False
16135,False
16136,True
16137,False
16138,True
16139,False
16140,True
16141,False
16142,False
16143,False
16144,True
16145,False
16146,False
16147,False
16148,True
16149,True
16150,False
16151,False
16152,True
16153,True
16154,False
16155,False
16156,False
16157,False
16158,True
16159,False
16160,False
16161,True
16162,True
16163,False
16164,False
16165,True
16166,True
16167,True
16168,True
16169,False
16170,True
16171,False
16172,True
16173,False
16174,False
16175,False
16176,True
16177,False
16178,True
16179,True
16180,False
16181,False
16182,True
16183,True
16184,False
16185,False
16186,False
16187,True
16188,True
16189,True
16190,True
16191,False
16192,False
16193,False
16194,True
16195,True
16196,True
16197,False
16198,False
16199,False
16200,True
16201,False
16202,False
16203,True
16204,False
16205,True
16206,False
16207,False
16208,True
16209,True
16210,False
16211,False
16212,False
16213,False
16214,False
16215,False
16216,True
16217,True
16218,True
16219,True
16220,True
16221,True
16222,False
16223,True
16224,False
16225,False
16226,False
16227,True
16228,False
16229,True
16230,False
16231,False
16232,False
16233,True
16234,False
16235,True
16236,False
16237,True
16238,True
16239,True
16240,True
16241,True
16242,True
16243,True
16244,True
16245,False
16246,True
16247,False
16248,False
16249,True
16250,True
16251,False
16252,True
16253,False
16254,True
16255,True
16256,True
16257,True
16258,True
16259,False
16260,False
16261,True
16262,False
16263,True
16264,False
16265,True
16266,False
16267,False
16268,True
16269,False
16270,False
16271,True
16272,False
16273,True
16274,True
16275,True
16276,False
16277,True
16278,False
16279,False
16280,True
16281,False
16282,True
16283,True
16284,True
16285,False
16286,True
16287,False
16288,False
16289,True
16290,True
16291,False
16292,True
16293,True
16294,False
16295,False
16296,False
16297,False
16298,True
16299,True
16300,False
16301,False
16302,False
16303,True
16304,False
16305,True
16306,True
16307,True
16308,False
16309,False
16310,True
16311,False
16312,True
16313,True
16314,True
16315,False
16316,False
16317,False
16318,False
16319,True
16320,False
16321,True
16322,True
16323,True
16324,False
16325,False
16326,False
16327,True
16328,False
16329,True
16330,False
16331,True
16332,False
16333,False
16334,False
16335,False
16336,False
16337,True
16338,False
16339,False
16340,True
16341,True
16342,True
16343,False
16344,False
16345,False
16346,False
16347,False
16348,True
16349,False
16350,False
16351,False
16352,True
16353,False
16354,False
16355,True
16356,True
16357,True
16358,False
16359,False
16360,True
16361,True
16362,False
16363,False
16364,True
16365,True
16366,False
16367,False
16368,True
16369,False
16370,False
16371,True
16372,True
16373,True
16374,True
16375,True
16376,True
16377,False
16378,False
16379,True
16380,False
16381,True
16382,True
16383,True
16384,False
16385,False
16386,True
16387,False
16388,False
16389,True
16390,True
16391,True
16392,True
16393,False
16394,False
16395,False
16396,False
16397,True
16398,True
16399,False
16400,True
16401,False
16402,False
16403,True
16404,True
16405,False
16406,True
16407,False
16408,False
16409,True
16410,False
16411,False
16412,False
16413,True
16414,False
16415,True
16416,False
16417,True
16418,True
16419,True
16420,True
16421,True
16422,False
16423,True
16424,False
16425,True
16426,False
16427,False
16428,True
16429,True
16430,True
16431,False
16432,False
16433,True
16434,False
16435,False
16436,True
16437,True
16438,True
16439,True
16440,False
16441,False
16442,True
16443,False
16444,False
16445,False
16446,False
16447,False
16448,False
16449,True
16450,False
16451,True
16452,False
16453,False
16454,False
16455,True
16456,False
16457,True
16458,False
16459,False
16460,True
16461,False
16462,True
16463,False
16464,False
16465,True
16466,True
16467,True
16468,False
16469,False
16470,False
16471,True
16472,False
16473,True
16474,True
16475,False
16476,True
16477,True
16478,False
16479,True
16480,True
16481,False
16482,True
16483,True
16484,True
16485,False
16486,False
16487,False
16488,False
16489,False
16490,True
16491,True
16492,True
16493,True
16494,False
16495,True
16496,True
16497,True
16498,True
16499,False
16500,False
16501,False
16502,True
16503,False
16504,True
16505,False
16506,False
16507,False
16508,True
16509,True
16510,False
16511,False
16512,False
16513,False
16514,False
16515,True
16516,False
16517,True
16518,True
16519,True
16520,False
16521,True
16522,False
16523,False
16524,True
16525,False
16526,False
16527,True
16528,False
16529,False
16530,True
16531,False
16532,False
16533,False
16534,False
16535,False
16536,True
16537,True
16538,True
16539,False
16540,False
16541,True
16542,True
16543,False
16544,False
16545,True
16546,False
16547,False
16548,True
16549,False
16550,False
16551,True
16552,False
16553,True
16554,True
16555,False
16556,True
16557,False
16558,True
16559,False
16560,True
16561,False
16562,False
16563,True
16564,False
16565,False
16566,False
16567,True
16568,False
16569,True
16570,True
16571,False
16572,True
16573,True
16574,False
16575,True
16576,True
16577,True
16578,True
16579,False
16580,False
16581,False
16582,True
16583,False
16584,False
16585,True
16586,False
16587,False
16588,False
16589,False
16590,True
16591,False
16592,False
16593,False
16594,False
16595,True
16596,True
16597,True
16598,True
16599,True
16600,False
16601,True
16602,True
16603,False
16604,False
16605,False
16606,False
16607,False
16608,True
16609,False
16610,False
16611,True
16612,False
16613,True
16614,False
16615,False
16616,False
16617,False
16618,False
16619,True
16620,True
16621,False
16622,True
16623,True
16624,True
16625,True
16626,True
16627,False
16628,False
16629,True
16630,True
16631,False
16632,True
16633,True
16634,False
16635,False
16636,True
16637,False
16638,True
16639,True
16640,True
16641,False
16642,False
16643,False
16644,True
16645,True
16646,False
16647,True
16648,True
16649,False
16650,True
16651,True
16652,True
16653,True
16654,True
16655,False
16656,True
16657,False
16658,False
16659,True
16660,False
16661,False
16662,False
16663,False
16664,False
16665,False
16666,False
16667,False
16668,True
16669,False
16670,True
16671,True
16672,False
16673,True
16674,True
16675,True
16676,False
16677,True
16678,False
16679,False
16680,False
16681,False
16682,False
16683,True
16684,True
16685,True
16686,True
16687,True
16688,True
16689,True
16690,False
16691,True
16692,True
16693,False
16694,True
16695,True
16696,False
16697,False
16698,False
16699,True
16700,False
16701,False
16702,False
16703,False
16704,False
16705,True
16706,False
16707,True
16708,True
16709,False
16710,False
16711,True
16712,False
16713,True
16714,True
16715,True
16716,True
16717,True
16718,False
16719,True
16720,False
16721,True
16722,True
16723,True
16724,True
16725,False
16726,True
16727,True
16728,True
16729,False
16730,False
16731,False
16732,True
16733,False
16734,False
16735,True
16736,True
16737,True
16738,True
16739,False
16740,True
16741,True
16742,True
16743,True
16744,True
16745,False
16746,True
16747,True
16748,False
16749,False
16750,True
16751,True
16752,False
16753,False
16754,False
16755,False
16756,True
16757,False
16758,False
16759,False
16760,False
16761,False
16762,True
16763,True
16764,False
16765,True
16766,True
16767,True
16768,False
16769,True
16770,True
16771,True
16772,True
16773,False
16774,True
16775,False
16776,True
16777,False
16778,False
16779,True
16780,False
16781,True
16782,False
16783,True
16784,True
16785,True
16786,False
16787,False
16788,False
16789,True
16790,True
16791,True
16792,True
16793,False
16794,True
16795,True
16796,True
16797,True
16798,True
16799,True
16800,False
16801,False
16802,False
16803,True
16804,True
16805,True
16806,False
16807,True
16808,False
16809,False
16810,True
16811,False
16812,False
16813,True
16814,False
16815,True
16816,True
16817,True
16818,True
16819,True
16820,True
16821,False
16822,True
16823,True
16824,False
16825,True
16826,True
16827,False
16828,True
16829,True
16830,True
16831,False
16832,True
16833,False
16834,True
16835,True
16836,True
16837,False
16838,False
16839,False
16840,False
16841,True
16842,True
16843,True
16844,True
16845,True
16846,False
16847,False
16848,True
16849,False
16850,False
16851,False
16852,True
16853,True
16854,True
16855,False
16856,False
16857,True
16858,False
16859,False
16860,True
16861,False
16862,True
16863,False
16864,True
16865,False
16866,True
16867,False
16868,True
16869,True
16870,True
16871,False
16872,True
16873,True
16874,True
16875,True
16876,True
16877,False
16878,False
16879,True
16880,True
16881,True
16882,True
16883,True
16884,False
16885,True
16886,True
16887,False
16888,True
16889,True
16890,False
16891,True
16892,True
16893,True
16894,True
16895,True
16896,True
16897,True
16898,False
16899,True
16900,True
16901,True
16902,False
16903,True
16904,True
16905,False
16906,False
16907,False
16908,False
16909,False
16910,False
16911,False
16912,True
16913,False
16914,False
16915,True
16916,False
16917,True
16918,False
16919,True
16920,True
16921,False
16922,True
16923,True
16924,True
16925,True
16926,True
16927,False
16928,True
16929,True
16930,True
16931,False
16932,True
16933,True
16934,False
16935,False
16936,False
16937,False
16938,True
16939,False
16940,False
16941,False
16942,True
16943,True
16944,False
16945,True
16946,False
16947,True
16948,True
16949,False
16950,False
16951,True
16952,False
16953,False
16954,False
16955,True
16956,True
16957,True
16958,False
16959,True
16960,False
16961,False
16962,True
16963,False
16964,True
16965,False
16966,False
16967,True
16968,True
16969,False
16970,True
16971,True
16972,False
16973,True
16974,False
16975,False
16976,True
16977,False
16978,True
16979,False
16980,True
16981,True
16982,False
16983,False
16984,True
16985,True
16986,False
16987,True
16988,False
16989,True
16990,True
16991,False
16992,True
16993,False
16994,True
16995,True
16996,False
16997,False
16998,False
16999,True
17000,True
17001,False
17002,False
17003,False
17004,False
17005,False
17006,False
17007,True
17008,True
17009,True
17010,True
17011,True
17012,False
17013,True
17014,False
17015,False
17016,False
17017,True
17018,True
17019,True
17020,False
17021,True
17022,True
17023,False
17024,False
17025,True
17026,True
17027,False
17028,True
17029,False
17030,True
17031,False
17032,True
17033,True
17034,True
17035,False
17036,True
17037,False
17038,False
17039,True
17040,True
17041,False
17042,False
17043,True
17044,True
17045,False
17046,False
17047,False
17048,False
17049,False
17050,True
17051,True
17052,False
17053,False
17054,False
17055,True
17056,True
17057,False
17058,False
17059,True
17060,False
17061,False
17062,True
17063,True
17064,True
17065,False
17066,True
17067,True
17068,True
17069,True
17070,False
17071,True
17072,True
17073,True
17074,True
17075,False
17076,True
17077,False
17078,False
17079,True
17080,False
17081,True
17082,True
17083,False
17084,True
17085,True
17086,True
17087,True
17088,False
17089,False
17090,False
17091,True
17092,True
17093,True
17094,False
17095,True
17096,True
17097,False
17098,False
17099,True
17100,True
17101,True
17102,False
17103,True
17104,True
17105,True
17106,True
17107,False
17108,True
17109,True
17110,False
17111,True
17112,True
17113,True
17114,True
17115,True
17116,True
17117,True
17118,False
17119,False
17120,False
17121,True
17122,False
17123,False
17124,True
17125,False
17126,True
17127,False
17128,False
17129,True
17130,True
17131,True
17132,False
17133,False
17134,False
17135,True
17136,False
17137,False
17138,True
17139,False
17140,True
17141,True
17142,False
17143,True
17144,True
17145,True
17146,True
17147,False
17148,False
17149,False
17150,True
17151,True
17152,False
17153,False
17154,True
17155,False
17156,False
17157,False
17158,True
17159,True
17160,True
17161,False
17162,True
17163,True
17164,True
17165,False
17166,True
17167,False
17168,True
17169,False
17170,False
17171,True
17172,True
17173,False
17174,False
17175,False
17176,True
17177,False
17178,False
17179,True
17180,True
17181,True
17182,False
17183,True
17184,False
17185,False
17186,True
17187,True
17188,True
17189,False
17190,False
17191,True
17192,True
17193,True
17194,False
17195,True
17196,False
17197,True
17198,False
17199,True
17200,False
17201,False
17202,False
17203,False
17204,True
17205,False
17206,False
17207,True
17208,False
17209,False
17210,True
17211,False
17212,False
17213,False
17214,False
17215,True
17216,True
17217,False
17218,False
17219,False
17220,False
17221,True
17222,True
17223,True
17224,True
17225,True
17226,True
17227,False
17228,True
17229,True
17230,True
17231,True
17232,True
17233,False
17234,True
17235,False
17236,True
17237,True
17238,False
17239,True
17240,True
17241,False
17242,False
17243,False
17244,True
17245,False
17246,True
17247,False
17248,False
17249,True
17250,False
17251,True
17252,False
17253,False
17254,True
17255,False
17256,True
17257,False
17258,True
17259,False
17260,True
17261,True
17262,True
17263,False
17264,True
17265,False
17266,False
17267,False
17268,True
17269,True
17270,True
17271,False
17272,False
17273,True
17274,False
17275,True
17276,False
17277,True
17278,True
17279,False
17280,True
17281,False
17282,False
17283,True
17284,True
17285,False
17286,True
17287,True
17288,False
17289,False
17290,False
17291,False
17292,False
17293,True
17294,True
17295,True
17296,False
17297,True
17298,False
17299,True
17300,True
17301,False
17302,False
17303,False
17304,True
17305,True
17306,False
17307,False
17308,False
17309,True
17310,False
17311,True
17312,False
17313,True
17314,True
17315,False
17316,True
17317,True
17318,True
17319,False
17320,True
17321,False
17322,True
17323,True
17324,False
17325,True
17326,True
17327,False
17328,True
17329,True
17330,False
17331,False
17332,False
17333,False
17334,True
17335,True
17336,False
17337,True
17338,False
17339,True
17340,True
17341,True
17342,True
17343,True
17344,True
17345,True
17346,False
17347,False
17348,True
17349,False
17350,False
17351,False
17352,False
17353,False
17354,False
17355,False
17356,False
17357,True
17358,True
17359,False
17360,False
17361,True
17362,True
17363,True
17364,True
17365,True
17366,False
17367,False
17368,True
17369,True
17370,True
17371,True
17372,True
17373,False
17374,True
17375,False
17376,False
17377,True
17378,False
17379,False
17380,True
17381,True
17382,True
17383,False
17384,True
17385,True
17386,False
17387,True
17388,True
17389,False
17390,False
17391,True
17392,False
17393,False
17394,True
17395,False
17396,False
17397,False
17398,True
17399,True
17400,False
17401,False
17402,True
17403,False
17404,False
17405,True
17406,False
17407,False
17408,False
17409,False
17410,False
17411,True
17412,True
17413,True
17414,False
17415,False
17416,True
17417,True
17418,True
17419,True
17420,False
17421,False
17422,False
17423,True
17424,False
17425,False
17426,False
17427,False
17428,True
17429,False
17430,True
17431,False
17432,False
17433,True
17434,False
17435,True
17436,False
17437,False
17438,True
17439,True
17440,True
17441,True
17442,True
17443,False
17444,True
17445,True
17446,True
17447,True
17448,False
17449,False
17450,True
17451,True
17452,False
17453,False
17454,True
17455,False
17456,False
17457,False
17458,False
17459,True
17460,False
17461,False
17462,False
17463,True
17464,False
17465,True
17466,True
17467,False
17468,False
17469,False
17470,True
17471,True
17472,True
17473,False
17474,True
17475,True
17476,True
17477,False
17478,False
17479,True
17480,False
17481,True
17482,True
17483,True
17484,True
17485,True
17486,True
17487,True
17488,False
17489,True
17490,False
17491,False
17492,True
17493,True
17494,False
17495,False
17496,False
17497,True
17498,False
17499,True
17500,True
17501,False
17502,False
17503,False
17504,False
17505,True
17506,True
17507,False
17508,True
17509,False
17510,True
17511,False
17512,True
17513,True
17514,False
17515,True
17516,True
17517,False
17518,True
17519,True
17520,True
17521,False
17522,False
17523,False
17524,True
17525,True
17526,True
17527,False
17528,True
17529,True
17530,True
17531,False
17532,False
17533,False
17534,False
17535,False
17536,True
17537,False
17538,True
17539,False
17540,True
17541,True
17542,False
17543,True
17544,True
17545,True
17546,True
17547,False
17548,True
17549,True
17550,False
17551,False
17552,True
17553,False
17554,True
17555,False
17556,False
17557,True
17558,True
17559,True
17560,False
17561,True
17562,True
17563,False
17564,True
17565,True
17566,False
17567,False
17568,False
17569,True
17570,False
17571,True
17572,False
17573,False
17574,False
17575,False
17576,True
17577,False
17578,True
17579,False
17580,False
17581,True
17582,True
17583,True
17584,False
17585,False
17586,True
17587,True
17588,True
17589,False
17590,False
17591,False
17592,False
17593,False
17594,False
17595,False
17596,False
17597,True
17598,False
17599,False
17600,False
17601,True
17602,False
17603,True
17604,True
17605,False
17606,False
17607,True
17608,False
17609,False
17610,True
17611,True
17612,False
17613,True
17614,True
17615,True
17616,True
17617,False
17618,False
17619,False
17620,True
17621,True
17622,True
17623,True
17624,False
17625,True
17626,False
17627,True
17628,True
17629,True
17630,False
17631,False
17632,False
17633,True
17634,True
17635,True
17636,True
17637,False
17638,True
17639,False
17640,False
17641,False
17642,True
17643,True
17644,False
17645,False
17646,True
17647,False
17648,False
17649,True
17650,False
17651,True
17652,True
17653,True
17654,False
17655,True
17656,True
17657,False
17658,False
17659,True
17660,True
17661,False
17662,False
17663,True
17664,True
17665,False
17666,True
17667,True
17668,False
17669,False
17670,False
17671,True
17672,True
17673,True
17674,False
17675,True
17676,True
17677,True
17678,True
17679,True
17680,True
17681,False
17682,False
17683,True
17684,False
17685,True
17686,True
17687,True
17688,True
17689,True
17690,False
17691,False
17692,True
17693,True
17694,True
17695,False
17696,False
17697,True
17698,False
17699,False
17700,True
17701,False
17702,False
17703,False
17704,True
17705,True
17706,True
17707,False
17708,True
17709,False
17710,False
17711,False
17712,True
17713,True
17714,False
17715,False
17716,False
17717,False
17718,False
17719,False
17720,True
17721,False
17722,True
17723,True
17724,False
17725,True
17726,False
17727,True
17728,False
17729,True
17730,True
17731,True
17732,True
17733,True
17734,False
17735,False
17736,False
17737,False
17738,True
17739,False
17740,False
17741,True
17742,True
17743,True
17744,True
17745,True
17746,False
17747,False
17748,True
17749,False
17750,False
17751,True
17752,False
17753,True
17754,True
17755,False
17756,True
17757,True
17758,False
17759,False
17760,False
17761,True
17762,False
17763,True
17764,False
17765,False
17766,True
17767,False
17768,False
17769,True
17770,True
17771,True
17772,True
17773,False
17774,True
17775,True
17776,True
17777,False
17778,False
17779,False
17780,False
17781,True
17782,True
17783,True
17784,True
17785,False
17786,False
17787,True
17788,True
17789,False
17790,False
17791,True
17792,False
17793,True
17794,False
17795,False
17796,True
17797,False
17798,False
17799,False
17800,False
17801,False
17802,True
17803,True
17804,False
17805,True
17806,True
17807,False
17808,True
17809,False
17810,False
17811,True
17812,True
17813,False
17814,True
17815,False
17816,False
17817,True
17818,False
17819,True
17820,True
17821,False
17822,True
17823,True
17824,False
17825,False
17826,False
17827,True
17828,True
17829,False
17830,False
17831,True
17832,True
17833,False
17834,False
17835,True
17836,True
17837,False
17838,False
17839,False
17840,True
17841,False
17842,False
17843,False
17844,True
17845,False
17846,True
17847,False
17848,False
17849,False
17850,True
17851,True
17852,False
17853,False
17854,False
17855,False
17856,False
17857,False
17858,False
17859,True
17860,True
17861,True
17862,False
17863,False
17864,False
17865,True
17866,False
17867,True
17868,False
17869,True
17870,True
17871,True
17872,False
17873,False
17874,False
17875,True
17876,False
17877,False
17878,True
17879,True
17880,False
17881,False
17882,False
17883,True
17884,True
17885,False
17886,False
17887,True
17888,True
17889,True
17890,False
17891,False
17892,False
17893,True
17894,True
17895,True
17896,True
17897,False
17898,False
17899,True
17900,False
17901,True
17902,False
17903,False
17904,False
17905,True
17906,False
17907,False
17908,False
17909,True
17910,False
17911,False
17912,True
17913,False
17914,False
17915,False
17916,False
17917,True
17918,True
17919,True
17920,False
17921,False
17922,True
17923,True
17924,True
17925,True
17926,True
17927,True
17928,False
17929,True
17930,False
17931,False
17932,False
17933,True
17934,False
17935,True
17936,False
17937,False
17938,True
17939,True
17940,True
17941,False
17942,False
17943,True
17944,False
17945,True
17946,False
17947,False
17948,True
17949,False
17950,False
17951,True
17952,True
17953,False
17954,False
17955,False
17956,True
17957,False
17958,True
17959,True
17960,False
17961,True
17962,True
17963,False
17964,True
17965,True
17966,False
17967,True
17968,False
17969,True
17970,True
17971,False
17972,False
17973,False
17974,False
17975,True
17976,False
17977,False
17978,False
17979,False
17980,True
17981,False
17982,False
17983,True
17984,True
17985,False
17986,False
17987,True
17988,True
17989,False
17990,False
17991,True
17992,True
17993,True
17994,False
17995,True
17996,True
17997,True
17998,False
17999,False
18000,False
18001,True
18002,True
18003,False
18004,False
18005,False
18006,False
18007,False
18008,True
18009,True
18010,False
18011,True
18012,True
18013,False
18014,False
18015,False
18016,False
18017,False
18018,False
18019,True
18020,False
18021,False
18022,False
18023,True
18024,False
18025,False
18026,False
18027,False
18028,False
18029,False
18030,True
18031,True
18032,False
18033,False
18034,True
18035,True
18036,False
18037,False
18038,False
18039,False
18040,True
18041,False
18042,True
18043,False
18044,False
18045,True
18046,True
18047,True
18048,False
18049,True
18050,True
18051,True
18052,False
18053,False
18054,False
18055,True
18056,False
18057,False
18058,False
18059,False
18060,False
18061,False
18062,True
18063,True
18064,False
18065,True
18066,True
18067,False
18068,False
18069,True
18070,True
18071,True
18072,True
18073,True
18074,False
18075,True
18076,True
18077,False
18078,True
18079,False
18080,True
18081,False
18082,False
18083,False
18084,False
18085,True
18086,True
18087,False
18088,False
18089,False
18090,False
18091,True
18092,True
18093,True
18094,True
18095,False
18096,False
18097,False
18098,True
18099,False
18100,False
18101,True
18102,False
18103,True
18104,True
18105,False
18106,True
18107,True
18108,True
18109,False
18110,False
18111,False
18112,True
18113,True
18114,True
18115,True
18116,False
18117,True
18118,True
18119,True
18120,True
18121,False
18122,True
18123,False
18124,True
18125,False
18126,True
18127,True
18128,True
18129,False
18130,True
18131,False
18132,False
18133,False
18134,False
18135,True
18136,False
18137,False
18138,True
18139,True
18140,False
18141,False
18142,True
18143,True
18144,True
18145,True
18146,True
18147,True
18148,True
18149,False
18150,False
18151,True
18152,True
18153,True
18154,False
18155,True
18156,True
18157,True
18158,False
18159,True
18160,True
18161,False
18162,False
18163,False
18164,False
18165,True
18166,True
18167,True
18168,True
18169,True
18170,True
18171,False
18172,False
18173,False
18174,False
18175,True
18176,False
18177,True
18178,True
18179,False
18180,False
18181,False
18182,True
18183,True
18184,False
18185,True
18186,False
18187,True
18188,True
18189,True
18190,False
18191,True
18192,True
18193,False
18194,True
18195,False
18196,False
18197,True
18198,False
18199,True
18200,True
18201,True
18202,False
18203,False
18204,False
18205,True
18206,True
18207,True
18208,True
18209,True
18210,True
18211,True
18212,False
18213,True
18214,False
18215,False
18216,True
18217,True
18218,True
18219,False
18220,False
18221,False
18222,True
18223,False
18224,False
18225,True
18226,False
18227,False
18228,False
18229,True
18230,True
18231,False
18232,True
18233,True
18234,False
18235,False
18236,True
18237,False
18238,True
18239,False
18240,True
18241,False
18242,False
18243,False
18244,False
18245,True
18246,True
18247,False
18248,False
18249,True
18250,False
18251,False
18252,False
18253,True
18254,True
18255,True
18256,True
18257,True
18258,True
18259,False
18260,True
18261,True
18262,True
18263,False
18264,False
18265,True
18266,True
18267,True
18268,True
18269,True
18270,True
18271,False
18272,True
18273,True
18274,True
18275,True
18276,True
18277,True
18278,False
18279,False
18280,True
18281,False
18282,False
18283,False
18284,False
18285,True
18286,True
18287,False
18288,True
18289,False
18290,False
18291,True
18292,False
18293,False
18294,False
18295,False
18296,False
18297,False
18298,True
18299,False
18300,True
18301,False
18302,True
18303,False
18304,True
18305,True
18306,True
18307,True
18308,True
18309,True
18310,True
18311,True
18312,False
18313,False
18314,False
18315,True
18316,True
18317,True
18318,True
18319,False
18320,True
18321,False
18322,True
18323,False
18324,False
18325,True
18326,False
18327,True
18328,True
18329,False
18330,True
18331,True
18332,True
18333,True
18334,True
18335,True
18336,True
18337,True
18338,False
18339,True
18340,False
18341,True
18342,True
18343,True
18344,True
18345,True
18346,False
18347,False
18348,True
18349,True
18350,True
18351,True
18352,False
18353,True
18354,False
18355,True
18356,False
18357,False
18358,True
18359,False
18360,False
18361,False
18362,True
18363,False
18364,False
18365,False
18366,True
18367,False
18368,False
18369,True
18370,False
18371,False
18372,True
18373,False
18374,False
18375,False
18376,True
18377,False
18378,False
18379,True
18380,False
18381,True
18382,True
18383,True
18384,False
18385,True
18386,True
18387,True
18388,False
18389,True
18390,True
18391,True
18392,False
18393,True
18394,False
18395,True
18396,False
18397,True
18398,False
18399,True
18400,False
18401,True
18402,True
18403,False
18404,False
18405,False
18406,False
18407,True
18408,True
18409,False
18410,True
18411,False
18412,False
18413,False
18414,False
18415,True
18416,False
18417,True
18418,False
18419,True
18420,False
18421,True
18422,False
18423,True
18424,True
18425,True
18426,True
18427,False
18428,False
18429,False
18430,True
18431,True
18432,True
18433,False
18434,True
18435,False
18436,True
18437,True
18438,False
18439,False
18440,False
18441,True
18442,False
18443,True
18444,True
18445,False
18446,True
18447,False
18448,False
18449,True
18450,False
18451,False
18452,False
18453,True
18454,False
18455,True
18456,False
18457,False
18458,True
18459,False
18460,False
18461,True
18462,False
18463,False
18464,True
18465,False
18466,False
18467,False
18468,True
18469,True
18470,True
18471,True
18472,True
18473,True
18474,False
18475,False
18476,True
18477,True
18478,True
18479,True
18480,False
18481,True
18482,True
18483,False
18484,True
18485,False
18486,True
18487,True
18488,False
18489,False
18490,True
18491,False
18492,True
18493,True
18494,True
18495,False
18496,True
18497,True
18498,True
18499,True
18500,True
18501,False
18502,True
18503,False
18504,False
18505,False
18506,False
18507,True
18508,False
18509,False
18510,False
18511,True
18512,True
18513,True
18514,True
18515,True
18516,True
18517,True
18518,True
18519,False
18520,False
18521,True
18522,True
18523,True
18524,False
18525,True
18526,False
18527,False
18528,False
18529,False
18530,True
18531,False
18532,True
18533,False
18534,True
18535,False
18536,True
18537,False
18538,True
18539,True
18540,False
18541,False
18542,True
18543,False
18544,False
18545,True
18546,True
18547,True
18548,False
18549,True
18550,True
18551,True
18552,True
18553,False
18554,False
18555,False
18556,False
18557,False
18558,True
18559,False
18560,False
18561,True
18562,True
18563,False
18564,True
18565,True
18566,True
18567,True
18568,False
18569,False
18570,True
18571,True
18572,True
18573,False
18574,False
18575,False
18576,True
18577,False
18578,True
18579,True
18580,False
18581,True
18582,False
18583,True
18584,False
18585,False
18586,False
18587,False
18588,True
18589,True
18590,False
18591,True
18592,False
18593,True
18594,False
18595,False
18596,True
18597,True
18598,True
18599,True
18600,False
18601,True
18602,False
18603,True
18604,True
18605,False
18606,False
18607,True
18608,False
18609,True
18610,True
18611,False
18612,False
18613,True
18614,True
18615,False
18616,True
18617,True
18618,False
18619,True
18620,True
18621,False
18622,False
18623,True
18624,False
18625,False
18626,False
18627,False
18628,False
18629,True
18630,True
18631,False
18632,False
18633,False
18634,False
18635,True
18636,False
18637,True
18638,False
18639,True
18640,True
18641,True
18642,False
18643,True
18644,False
18645,False
18646,True
18647,False
18648,False
18649,True
18650,False
18651,True
18652,True
18653,True
18654,True
18655,True
18656,True
18657,True
18658,True
18659,False
