Times,Result
9708,False
9709,False
9710,False
9711,True
9712,True
9713,False
9714,False
9715,False
9716,True
9717,True
9718,True
9719,True
9720,False
9721,True
9722,True
9723,True
9724,True
9725,False
9726,False
9727,True
9728,True
9729,True
9730,False
9731,False
9732,False
9733,True
9734,False
9735,True
9736,True
9737,False
9738,False
9739,True
9740,False
9741,False
9742,False
9743,False
9744,False
9745,True
9746,True
9747,True
9748,False
9749,True
9750,False
9751,False
9752,True
9753,True
9754,False
9755,True
9756,True
9757,False
9758,True
9759,True
9760,True
9761,False
9762,False
9763,False
9764,False
9765,True
9766,False
9767,False
9768,True
9769,False
9770,False
9771,True
9772,True
9773,False
9774,False
9775,False
9776,False
9777,True
9778,True
9779,True
9780,True
9781,True
9782,False
9783,True
9784,True
9785,False
9786,False
9787,False
9788,False
9789,False
9790,False
9791,False
9792,True
9793,False
9794,True
9795,False
9796,True
9797,False
9798,False
9799,True
9800,False
9801,True
9802,False
9803,True
9804,True
9805,True
9806,True
9807,False
9808,False
9809,False
9810,False
9811,True
9812,False
9813,False
9814,True
9815,False
9816,True
9817,False
9818,True
9819,True
9820,False
9821,True
9822,False
9823,False
9824,False
9825,False
9826,False
9827,True
9828,False
9829,True
9830,False
9831,True
9832,True
9833,False
9834,True
9835,False
9836,True
9837,True
9838,True
9839,True
9840,False
9841,False
9842,False
9843,True
9844,False
9845,False
9846,True
9847,False
9848,False
9849,True
9850,False
9851,True
9852,True
9853,True
9854,False
9855,True
9856,True
9857,False
9858,True
9859,False
9860,False
9861,True
9862,False
9863,False
9864,True
9865,True
9866,True
9867,True
9868,True
9869,True
9870,True
9871,True
9872,False
9873,False
9874,False
9875,True
9876,True
9877,False
9878,True
9879,False
9880,False
9881,True
9882,True
9883,True
9884,True
9885,True
9886,False
9887,False
9888,True
9889,True
9890,True
9891,False
9892,True
9893,True
9894,False
9895,True
9896,False
9897,True
9898,True
9899,True
9900,True
9901,False
9902,True
9903,False
9904,True
9905,False
9906,True
9907,True
9908,True
9909,True
9910,True
9911,True
9912,False
9913,True
9914,False
9915,False
9916,False
9917,True
9918,True
9919,True
9920,True
9921,False
9922,False
9923,True
9924,True
9925,True
9926,True
9927,True
9928,True
9929,False
9930,False
9931,True
9932,True
9933,False
9934,True
9935,False
9936,True
9937,False
9938,True
9939,False
9940,True
9941,True
9942,True
9943,False
9944,True
9945,False
9946,False
9947,True
9948,True
9949,False
9950,True
9951,True
9952,True
9953,False
9954,False
9955,True
9956,False
9957,False
9958,True
9959,False
9960,False
9961,True
9962,False
9963,False
9964,False
9965,True
9966,False
9967,True
9968,True
9969,True
9970,True
9971,True
9972,True
9973,False
9974,False
9975,False
9976,True
9977,True
9978,True
9979,True
9980,False
9981,False
9982,True
9983,False
9984,False
9985,False
9986,True
9987,True
9988,False
9989,True
9990,True
9991,True
9992,True
9993,False
9994,True
9995,True
9996,True
9997,False
9998,True
9999,False
10000,False
10001,True
10002,True
10003,True
10004,True
10005,True
10006,False
10007,True
10008,True
10009,True
10010,False
10011,True
10012,True
10013,False
10014,False
10015,False
10016,False
10017,True
10018,True
10019,False
10020,False
10021,True
10022,True
10023,False
10024,True
10025,True
10026,False
10027,True
10028,True
10029,True
10030,True
10031,False
10032,True
10033,False
10034,False
10035,False
10036,True
10037,True
10038,True
10039,True
10040,False
10041,True
10042,False
10043,False
10044,False
10045,True
10046,False
10047,True
10048,True
10049,True
10050,False
10051,True
10052,False
10053,True
10054,False
10055,False
10056,False
10057,False
10058,False
10059,False
10060,True
10061,False
10062,True
10063,True
10064,True
10065,False
10066,True
10067,False
10068,True
10069,False
10070,True
10071,True
10072,True
10073,False
10074,True
10075,True
10076,True
10077,False
10078,False
10079,True
10080,False
10081,True
10082,True
10083,True
10084,True
10085,True
10086,True
10087,False
10088,False
10089,True
10090,False
10091,True
10092,True
10093,True
10094,False
10095,True
10096,True
10097,True
10098,True
10099,True
10100,True
10101,True
10102,True
10103,False
10104,False
10105,False
10106,False
10107,True
10108,True
10109,False
10110,False
10111,False
10112,False
10113,True
10114,False
10115,True
10116,False
10117,True
10118,True
10119,False
10120,True
10121,False
10122,True
10123,False
10124,False
10125,True
10126,True
10127,True
10128,False
10129,False
10130,True
10131,True
10132,False
10133,True
10134,False
10135,False
10136,True
10137,False
10138,False
10139,False
10140,True
10141,True
10142,False
10143,False
10144,False
10145,False
10146,False
10147,True
10148,False
10149,False
10150,True
10151,False
10152,False
10153,True
10154,False
10155,False
10156,False
10157,False
10158,True
10159,False
10160,False
10161,False
10162,False
10163,False
10164,False
10165,False
10166,False
10167,True
10168,True
10169,True
10170,False
10171,True
10172,True
10173,True
10174,False
10175,False
10176,False
10177,False
10178,False
10179,False
10180,False
10181,False
10182,True
10183,True
10184,False
10185,False
10186,True
10187,True
10188,True
10189,False
10190,False
10191,True
10192,True
10193,True
10194,False
10195,False
10196,False
10197,False
10198,True
10199,True
10200,False
10201,True
10202,True
10203,False
10204,False
10205,True
10206,False
10207,False
10208,True
10209,True
10210,True
10211,False
10212,False
10213,False
10214,True
10215,True
10216,False
10217,True
10218,False
10219,True
10220,True
10221,False
10222,False
10223,True
10224,True
10225,False
10226,True
10227,True
10228,False
10229,True
10230,True
10231,True
10232,False
10233,True
10234,True
10235,True
10236,False
10237,False
10238,False
10239,False
10240,False
10241,True
10242,True
10243,True
10244,False
10245,False
10246,False
10247,True
10248,False
10249,True
10250,True
10251,False
10252,True
10253,False
10254,True
10255,False
10256,True
10257,False
10258,False
10259,True
10260,True
10261,False
10262,False
10263,False
10264,True
10265,False
10266,False
10267,True
10268,True
10269,False
10270,True
10271,False
10272,True
10273,False
10274,False
10275,False
10276,True
10277,False
10278,True
10279,False
10280,False
10281,False
10282,False
10283,False
10284,False
10285,False
10286,False
10287,False
10288,True
10289,False
10290,False
10291,False
10292,True
10293,True
10294,True
10295,True
10296,False
10297,False
10298,False
10299,False
10300,True
10301,True
10302,False
10303,True
10304,False
10305,True
10306,True
10307,False
10308,False
10309,False
10310,False
10311,False
10312,True
10313,True
10314,True
10315,False
10316,False
10317,True
10318,False
10319,True
10320,False
10321,True
10322,False
10323,False
10324,True
10325,True
10326,False
10327,True
10328,True
10329,True
10330,True
10331,True
10332,False
10333,False
10334,False
10335,True
10336,True
10337,True
10338,True
10339,False
10340,False
10341,True
10342,False
10343,False
10344,True
10345,False
10346,False
10347,True
10348,False
10349,True
10350,True
10351,False
10352,False
10353,False
10354,False
10355,True
10356,True
10357,True
10358,True
10359,False
10360,False
10361,True
10362,False
10363,True
10364,True
10365,True
10366,False
10367,True
10368,True
10369,True
10370,True
10371,True
10372,True
10373,False
10374,False
10375,False
10376,False
10377,True
10378,False
10379,False
10380,True
10381,True
10382,True
10383,True
10384,True
10385,True
10386,False
10387,False
10388,False
10389,True
10390,True
10391,False
10392,True
10393,True
10394,True
10395,False
10396,False
10397,True
10398,True
10399,False
10400,True
10401,False
10402,False
10403,True
10404,True
10405,True
10406,True
10407,True
10408,True
10409,False
10410,True
10411,False
10412,False
10413,False
10414,False
10415,True
10416,False
10417,False
10418,False
10419,False
10420,True
10421,False
10422,True
10423,False
10424,True
10425,False
10426,True
10427,False
10428,True
10429,True
10430,False
10431,True
10432,True
10433,False
10434,True
10435,True
10436,True
10437,True
10438,True
10439,False
10440,False
10441,True
10442,False
10443,False
10444,True
10445,False
10446,False
10447,False
10448,True
10449,True
10450,False
10451,True
10452,True
10453,True
10454,True
10455,False
10456,True
10457,True
10458,False
10459,False
10460,False
10461,True
10462,True
10463,True
10464,False
10465,True
10466,False
10467,False
10468,True
10469,False
10470,False
10471,True
10472,False
10473,True
10474,True
10475,False
10476,True
10477,True
10478,False
10479,False
10480,False
10481,False
10482,False
10483,False
10484,False
10485,True
10486,False
10487,True
10488,False
10489,False
10490,True
10491,False
10492,False
10493,False
10494,True
10495,False
10496,True
10497,True
10498,False
10499,False
10500,False
10501,True
10502,True
10503,False
10504,False
10505,False
10506,False
10507,True
10508,False
10509,True
10510,True
10511,False
10512,False
10513,True
10514,False
10515,False
10516,True
10517,True
10518,False
10519,True
10520,False
10521,True
10522,False
10523,True
10524,True
10525,True
10526,True
10527,False
10528,True
10529,False
10530,False
10531,True
10532,False
10533,True
10534,False
10535,False
10536,False
10537,True
10538,False
10539,False
10540,True
10541,False
10542,False
10543,False
10544,False
10545,True
10546,False
10547,True
10548,False
10549,True
10550,False
10551,True
10552,True
10553,False
10554,False
10555,False
10556,True
10557,True
10558,False
10559,False
10560,True
10561,True
10562,False
10563,False
10564,False
10565,True
10566,True
10567,True
10568,False
10569,False
10570,False
10571,False
10572,True
10573,True
10574,True
10575,False
10576,True
10577,False
10578,False
10579,False
10580,True
10581,False
10582,False
10583,True
10584,False
10585,True
10586,True
10587,True
10588,False
10589,False
10590,False
10591,False
10592,True
10593,False
10594,False
10595,True
10596,True
10597,False
10598,True
10599,False
10600,False
10601,True
10602,True
10603,True
10604,True
10605,True
10606,False
10607,True
10608,True
10609,False
10610,True
10611,False
10612,True
10613,False
10614,True
10615,True
10616,False
10617,True
10618,False
10619,False
10620,True
10621,True
10622,False
10623,True
10624,False
10625,False
10626,False
10627,True
10628,False
10629,False
10630,True
10631,True
10632,False
10633,False
10634,True
10635,True
10636,True
10637,True
10638,True
10639,True
10640,True
10641,False
10642,True
10643,True
10644,False
10645,True
10646,False
10647,True
10648,False
10649,True
10650,False
10651,True
10652,True
10653,False
10654,False
10655,True
10656,True
10657,False
10658,False
10659,True
10660,True
10661,False
10662,False
10663,False
10664,True
10665,False
10666,True
10667,False
10668,False
10669,False
10670,True
10671,True
10672,True
10673,True
10674,False
10675,True
10676,False
10677,False
10678,True
10679,True
10680,False
10681,True
10682,True
10683,False
10684,True
10685,True
10686,False
10687,False
10688,True
10689,False
10690,True
10691,True
10692,True
10693,False
10694,False
10695,False
10696,False
10697,False
10698,True
10699,True
10700,True
10701,True
10702,False
10703,False
10704,False
10705,False
10706,False
10707,False
10708,True
10709,False
10710,False
10711,True
10712,True
10713,True
10714,False
10715,False
10716,False
10717,True
10718,True
10719,True
10720,True
10721,False
10722,True
10723,False
10724,False
10725,True
10726,False
10727,False
10728,False
10729,False
10730,False
10731,True
10732,False
10733,True
10734,True
10735,True
10736,False
10737,True
10738,True
10739,False
10740,True
10741,True
10742,True
10743,True
10744,True
10745,True
10746,True
10747,True
10748,False
10749,False
10750,True
10751,False
10752,False
10753,True
10754,True
10755,True
10756,False
10757,False
10758,True
10759,False
10760,True
10761,True
10762,True
10763,True
10764,True
10765,True
10766,False
10767,False
10768,True
10769,False
10770,True
10771,False
10772,True
10773,False
10774,False
10775,True
10776,False
10777,True
10778,True
10779,True
10780,False
10781,False
10782,True
10783,False
10784,False
10785,True
10786,False
10787,False
10788,True
10789,False
10790,False
10791,True
10792,False
10793,False
10794,True
10795,False
10796,False
10797,False
10798,True
10799,False
10800,True
10801,True
10802,True
10803,False
10804,False
10805,True
10806,False
10807,True
10808,False
10809,True
10810,False
10811,True
10812,False
10813,False
10814,True
10815,False
10816,True
10817,False
10818,False
10819,True
10820,True
10821,True
10822,False
10823,True
10824,False
10825,False
10826,True
10827,True
10828,False
10829,False
10830,True
10831,False
10832,True
10833,False
10834,True
10835,True
10836,True
10837,True
10838,False
10839,True
10840,False
10841,True
10842,False
10843,True
10844,False
10845,True
10846,False
10847,False
10848,True
10849,True
10850,False
10851,False
10852,False
10853,True
10854,True
10855,True
10856,False
10857,False
10858,False
10859,False
10860,False
10861,True
10862,True
10863,False
10864,True
10865,False
10866,False
10867,False
10868,True
10869,False
10870,True
10871,False
10872,True
10873,False
10874,False
10875,False
10876,False
10877,False
10878,False
10879,True
10880,False
10881,True
10882,False
10883,True
10884,True
10885,False
10886,True
10887,True
10888,True
10889,False
10890,False
10891,False
10892,False
10893,True
10894,False
10895,False
10896,True
10897,True
10898,True
10899,False
10900,False
10901,True
10902,True
10903,True
10904,True
10905,True
10906,False
10907,False
10908,False
10909,True
10910,True
10911,True
10912,False
10913,True
10914,False
10915,False
10916,False
10917,True
10918,False
10919,True
10920,False
10921,False
10922,False
10923,True
10924,True
10925,False
10926,False
10927,True
10928,False
10929,True
10930,False
10931,True
10932,True
10933,False
10934,True
10935,False
10936,False
10937,False
10938,True
10939,True
10940,False
10941,False
10942,False
10943,False
10944,False
10945,True
10946,False
10947,False
10948,False
10949,True
10950,True
10951,False
10952,False
10953,False
10954,True
10955,False
10956,True
10957,True
10958,False
10959,False
10960,True
10961,False
10962,True
10963,True
10964,True
10965,False
10966,True
10967,False
10968,True
10969,False
10970,False
10971,False
10972,False
10973,False
10974,False
10975,True
10976,True
10977,True
10978,False
10979,True
10980,True
10981,True
10982,True
10983,False
10984,False
10985,False
10986,True
10987,False
10988,False
10989,True
10990,True
10991,True
10992,True
10993,False
10994,True
10995,False
10996,False
10997,True
10998,False
10999,True
11000,True
11001,True
11002,False
11003,False
11004,True
11005,False
11006,True
11007,True
11008,True
11009,False
11010,True
11011,False
11012,True
11013,False
11014,False
11015,False
11016,True
11017,True
11018,False
11019,True
11020,False
11021,False
11022,False
11023,False
11024,False
11025,False
11026,False
11027,False
11028,True
11029,True
11030,True
11031,True
11032,True
11033,True
11034,True
11035,True
11036,False
11037,False
11038,True
11039,False
11040,True
11041,True
11042,False
11043,True
11044,False
11045,True
11046,False
11047,False
11048,True
11049,True
11050,True
11051,False
11052,True
11053,True
11054,True
11055,True
11056,False
11057,False
11058,False
11059,False
11060,True
11061,False
11062,True
11063,True
11064,False
11065,True
11066,True
11067,True
11068,True
11069,True
11070,True
11071,False
11072,False
11073,False
11074,False
11075,False
11076,False
11077,True
11078,False
11079,False
11080,False
11081,True
11082,False
11083,True
11084,True
11085,True
11086,True
11087,True
11088,False
11089,True
11090,True
11091,True
11092,True
11093,True
11094,False
11095,True
11096,False
11097,True
11098,True
11099,False
11100,False
11101,True
11102,False
11103,False
11104,True
11105,False
11106,False
11107,True
11108,True
11109,False
11110,True
11111,False
11112,True
11113,False
11114,True
11115,False
11116,False
11117,True
11118,False
11119,False
11120,False
11121,False
11122,True
11123,False
11124,True
11125,False
11126,True
11127,True
11128,False
11129,True
11130,True
11131,False
11132,True
11133,False
11134,True
11135,False
11136,False
11137,False
11138,False
11139,False
11140,False
11141,False
11142,True
11143,False
11144,True
11145,True
11146,True
11147,False
11148,True
11149,False
11150,False
11151,False
11152,True
11153,False
11154,False
11155,False
11156,True
11157,False
11158,False
11159,True
11160,False
11161,True
11162,True
11163,True
11164,False
11165,False
11166,True
11167,True
11168,True
11169,False
11170,True
11171,False
11172,True
11173,True
11174,True
11175,True
11176,True
11177,False
11178,True
11179,True
11180,False
11181,True
11182,False
11183,False
11184,True
11185,False
11186,True
11187,False
11188,False
11189,False
11190,True
11191,False
11192,True
11193,False
11194,True
11195,True
11196,False
11197,False
11198,False
11199,False
11200,False
11201,False
11202,True
11203,True
11204,True
11205,False
11206,True
11207,True
11208,True
11209,False
11210,True
11211,False
11212,True
11213,True
11214,False
11215,True
11216,True
11217,False
11218,False
11219,False
11220,False
11221,False
11222,True
11223,False
11224,False
11225,False
11226,False
11227,False
11228,False
11229,False
11230,False
11231,False
11232,False
11233,False
11234,False
11235,False
11236,True
11237,False
11238,True
11239,False
11240,True
11241,True
11242,True
11243,False
11244,True
11245,False
11246,True
11247,True
11248,False
11249,False
11250,False
11251,True
11252,False
11253,True
11254,False
11255,False
11256,False
11257,False
11258,False
11259,False
11260,False
11261,True
11262,False
11263,False
11264,False
11265,False
11266,True
11267,False
11268,False
11269,False
11270,True
11271,True
11272,True
11273,True
11274,False
11275,True
11276,True
11277,True
11278,True
11279,True
11280,True
11281,True
11282,False
11283,True
11284,True
11285,False
11286,False
11287,True
11288,True
11289,True
11290,False
11291,True
11292,True
11293,True
11294,True
11295,False
11296,False
11297,False
11298,True
11299,False
11300,False
11301,False
11302,False
11303,False
11304,True
11305,False
11306,False
11307,True
11308,False
11309,False
11310,False
11311,False
11312,True
11313,False
11314,True
11315,False
11316,False
11317,True
11318,False
11319,True
11320,True
11321,True
11322,False
11323,False
11324,False
11325,True
11326,True
11327,True
11328,False
11329,False
11330,False
11331,True
11332,True
11333,False
11334,True
11335,True
11336,True
11337,True
11338,False
11339,False
11340,False
11341,False
11342,False
11343,False
11344,False
11345,True
11346,True
11347,True
11348,True
11349,True
11350,True
11351,False
11352,False
11353,False
11354,True
11355,False
11356,True
11357,False
11358,True
11359,True
11360,False
11361,False
11362,False
11363,False
11364,False
11365,True
11366,True
11367,False
11368,True
11369,False
11370,False
11371,True
11372,False
11373,True
11374,False
11375,True
11376,True
11377,True
11378,True
11379,True
11380,False
11381,True
11382,False
11383,True
11384,False
11385,True
11386,True
11387,True
11388,True
11389,False
11390,False
11391,True
11392,False
11393,True
11394,True
11395,False
11396,True
11397,True
11398,False
11399,True
11400,False
11401,True
11402,True
11403,True
11404,True
11405,False
11406,True
11407,True
11408,False
11409,True
11410,True
11411,True
11412,True
11413,True
11414,False
11415,False
11416,False
11417,False
11418,True
11419,True
11420,False
11421,False
11422,True
11423,True
11424,False
11425,True
11426,False
11427,False
11428,True
11429,True
11430,False
11431,True
11432,True
11433,True
11434,True
11435,True
11436,False
11437,False
11438,False
11439,False
11440,False
11441,True
11442,True
11443,False
11444,False
11445,True
11446,False
11447,False
11448,False
11449,False
11450,True
11451,True
11452,False
11453,True
11454,True
11455,False
11456,True
11457,True
11458,False
11459,False
11460,False
11461,False
11462,True
11463,True
11464,False
11465,False
11466,True
11467,True
11468,True
11469,True
11470,False
11471,False
11472,False
11473,False
11474,False
11475,True
11476,True
11477,True
11478,False
11479,False
11480,True
11481,False
11482,False
11483,False
11484,False
11485,False
11486,True
11487,False
11488,False
11489,False
11490,True
11491,False
11492,False
11493,False
11494,True
11495,True
11496,True
11497,False
11498,False
11499,False
11500,True
11501,False
11502,False
11503,False
11504,False
11505,True
11506,True
11507,False
11508,True
11509,True
11510,False
11511,False
11512,False
11513,False
11514,False
11515,True
11516,False
11517,True
11518,True
11519,True
11520,True
11521,True
11522,True
11523,False
11524,True
11525,True
11526,True
11527,False
11528,False
11529,False
11530,True
11531,False
11532,True
11533,True
11534,False
11535,True
11536,False
11537,True
11538,False
11539,True
11540,False
11541,True
11542,False
11543,True
11544,True
11545,False
11546,True
11547,False
11548,True
11549,True
11550,True
11551,True
11552,False
11553,False
11554,True
11555,True
11556,True
11557,True
11558,False
11559,True
11560,True
11561,True
11562,True
11563,True
11564,True
11565,False
11566,False
11567,False
11568,False
11569,False
11570,False
11571,False
11572,False
11573,True
11574,False
11575,True
11576,False
11577,True
11578,True
11579,True
11580,True
11581,True
11582,True
11583,True
11584,False
11585,True
11586,False
11587,False
11588,False
11589,False
11590,False
11591,False
11592,True
11593,True
11594,True
11595,False
11596,True
11597,False
11598,False
11599,True
11600,False
11601,False
11602,True
11603,True
11604,True
11605,False
11606,False
11607,True
11608,False
11609,True
11610,False
11611,True
11612,True
11613,True
11614,False
11615,True
11616,False
11617,True
11618,False
11619,True
11620,False
11621,False
11622,True
11623,True
11624,False
11625,True
11626,False
11627,False
11628,True
11629,False
11630,True
11631,False
11632,True
11633,True
11634,False
11635,True
11636,False
11637,False
11638,True
11639,False
11640,False
11641,True
11642,False
11643,True
11644,True
11645,False
11646,True
11647,True
11648,True
11649,True
11650,False
11651,False
11652,False
11653,False
11654,False
11655,True
11656,False
11657,True
11658,True
11659,False
11660,True
11661,True
11662,False
11663,True
11664,True
11665,False
11666,False
11667,True
11668,True
11669,False
11670,True
11671,True
11672,False
11673,False
11674,True
11675,True
11676,False
11677,False
11678,False
11679,True
11680,False
11681,False
11682,False
11683,True
11684,False
11685,False
11686,False
11687,True
11688,True
11689,True
11690,False
11691,False
11692,True
11693,False
11694,False
11695,True
11696,True
11697,True
11698,False
11699,False
11700,True
11701,False
11702,True
11703,False
11704,False
11705,False
11706,True
11707,False
11708,True
11709,False
11710,True
11711,False
11712,False
11713,True
11714,True
11715,True
11716,True
11717,False
11718,False
11719,True
11720,True
11721,False
11722,False
11723,False
11724,True
11725,True
11726,False
11727,True
11728,True
11729,True
11730,False
11731,True
11732,False
11733,True
11734,True
11735,True
11736,False
11737,False
11738,False
11739,False
11740,False
11741,False
11742,True
11743,False
11744,False
11745,True
11746,True
11747,True
11748,False
11749,True
11750,False
11751,False
11752,True
11753,True
11754,True
11755,False
11756,False
11757,True
11758,False
11759,True
11760,False
11761,True
11762,True
11763,False
11764,True
11765,True
11766,True
11767,True
11768,True
11769,False
11770,False
11771,True
11772,False
11773,False
11774,True
11775,False
11776,True
11777,True
11778,True
11779,True
11780,False
11781,False
11782,True
11783,True
11784,False
11785,False
11786,False
11787,False
11788,False
11789,False
11790,True
11791,False
11792,False
11793,False
11794,False
11795,False
11796,True
11797,True
11798,False
11799,True
11800,False
11801,False
11802,False
11803,True
11804,True
11805,True
11806,True
11807,True
11808,True
11809,False
11810,True
11811,True
11812,False
11813,True
11814,True
11815,False
11816,True
11817,True
11818,True
11819,False
11820,False
11821,False
11822,False
11823,False
11824,False
11825,True
11826,True
11827,False
11828,True
11829,False
11830,False
11831,False
11832,False
11833,True
11834,False
11835,False
11836,False
11837,True
11838,False
11839,False
11840,True
11841,True
11842,False
11843,True
11844,False
11845,True
11846,False
11847,False
11848,True
11849,False
11850,True
11851,True
11852,True
11853,True
11854,False
11855,True
11856,False
11857,True
11858,True
11859,True
11860,True
11861,True
11862,False
11863,False
11864,True
11865,False
11866,False
11867,True
11868,False
11869,True
11870,True
11871,False
11872,True
11873,True
11874,False
11875,True
11876,True
11877,True
11878,False
11879,False
11880,False
11881,True
11882,True
11883,True
11884,True
11885,True
11886,True
11887,True
11888,True
11889,False
11890,True
11891,True
11892,False
11893,False
11894,True
11895,False
11896,True
11897,False
11898,True
11899,False
11900,True
11901,True
11902,False
11903,True
11904,True
11905,False
11906,True
11907,False
11908,False
11909,False
11910,False
11911,False
11912,False
11913,True
11914,True
11915,False
11916,True
11917,False
11918,True
11919,False
11920,False
11921,True
11922,False
11923,False
11924,False
11925,False
11926,False
11927,True
11928,False
11929,False
11930,False
11931,True
11932,True
11933,False
11934,True
11935,True
11936,True
11937,False
11938,False
11939,False
11940,True
11941,True
11942,False
11943,False
11944,False
11945,False
11946,False
11947,False
11948,False
11949,False
11950,False
11951,False
11952,True
11953,True
11954,True
11955,True
11956,True
11957,True
11958,False
11959,False
11960,False
11961,False
11962,True
11963,False
11964,True
11965,False
11966,True
11967,True
11968,False
11969,True
11970,True
11971,True
11972,True
11973,False
11974,False
11975,False
11976,True
11977,True
11978,True
11979,True
11980,True
11981,False
11982,False
11983,True
11984,True
11985,True
11986,False
11987,True
11988,False
11989,True
11990,True
11991,False
11992,True
11993,False
11994,False
11995,False
11996,True
11997,True
11998,False
11999,False
12000,True
12001,True
12002,False
12003,True
12004,False
12005,False
12006,True
12007,False
12008,True
12009,True
12010,True
12011,True
12012,False
12013,True
12014,False
12015,True
12016,True
12017,False
12018,False
12019,False
12020,True
12021,False
12022,False
12023,True
12024,True
12025,False
12026,False
12027,True
12028,False
12029,True
12030,False
12031,True
12032,False
12033,True
12034,False
12035,False
12036,True
12037,False
12038,False
12039,False
12040,True
12041,True
12042,False
12043,True
12044,False
12045,True
12046,False
12047,False
12048,True
12049,False
12050,True
12051,False
12052,True
12053,False
12054,True
12055,True
12056,True
12057,False
12058,True
12059,True
12060,True
12061,True
12062,False
12063,False
12064,True
12065,True
12066,True
12067,False
12068,False
12069,False
12070,False
12071,True
12072,True
12073,False
12074,True
12075,True
12076,False
12077,False
12078,True
12079,False
12080,False
12081,False
12082,True
12083,True
12084,False
12085,False
12086,False
12087,True
12088,False
12089,True
12090,True
12091,False
12092,False
12093,True
12094,True
12095,True
12096,True
12097,False
12098,True
12099,False
12100,False
12101,False
12102,True
12103,False
12104,True
12105,False
12106,False
12107,False
12108,True
12109,False
12110,False
12111,True
12112,False
12113,False
12114,False
12115,False
12116,True
12117,False
12118,True
12119,True
12120,False
12121,False
12122,True
12123,True
12124,False
12125,False
12126,False
12127,True
12128,True
12129,False
12130,False
12131,False
12132,False
12133,True
12134,True
12135,True
12136,False
12137,False
12138,False
12139,True
12140,True
12141,False
12142,True
12143,True
12144,True
12145,False
12146,False
12147,False
12148,False
12149,False
12150,False
12151,True
12152,True
12153,False
12154,True
12155,False
12156,False
12157,False
12158,True
12159,False
12160,True
12161,True
12162,True
12163,False
12164,False
12165,True
12166,True
12167,False
12168,True
12169,False
12170,True
12171,False
12172,True
12173,True
12174,False
12175,True
12176,True
12177,True
12178,False
12179,False
12180,False
12181,True
12182,False
12183,True
12184,False
12185,False
12186,True
12187,False
12188,True
12189,True
12190,True
12191,False
12192,False
12193,False
12194,True
12195,False
12196,True
12197,True
12198,True
12199,False
12200,False
12201,False
12202,True
12203,False
12204,True
12205,False
12206,True
12207,True
12208,False
12209,True
12210,False
12211,True
12212,False
12213,False
12214,False
12215,False
12216,True
12217,False
12218,False
12219,False
12220,False
12221,True
12222,False
12223,False
12224,True
12225,False
12226,True
12227,True
12228,True
12229,True
12230,True
12231,True
12232,False
12233,False
12234,True
12235,False
12236,True
12237,False
12238,False
12239,True
12240,True
12241,True
12242,True
12243,False
12244,True
12245,True
12246,False
12247,True
12248,True
12249,False
12250,False
12251,False
12252,True
12253,True
12254,False
12255,False
12256,False
12257,True
12258,True
12259,False
12260,False
12261,False
12262,False
12263,True
12264,True
12265,False
12266,False
12267,False
12268,True
12269,True
12270,False
12271,False
12272,True
12273,True
12274,False
12275,True
12276,True
12277,True
12278,False
12279,True
12280,False
12281,False
12282,False
12283,True
12284,True
12285,False
12286,False
12287,False
12288,True
12289,True
12290,True
12291,True
12292,False
12293,False
12294,True
12295,True
12296,False
12297,True
12298,True
12299,False
12300,True
12301,False
12302,False
12303,False
12304,True
12305,True
12306,False
12307,True
12308,False
12309,False
12310,True
12311,False
12312,False
12313,True
12314,True
12315,False
12316,True
12317,False
12318,True
12319,False
12320,False
12321,True
12322,False
12323,True
12324,False
12325,False
12326,True
12327,False
12328,False
12329,False
12330,True
12331,False
12332,True
12333,False
12334,True
12335,True
12336,False
12337,True
12338,False
12339,True
12340,True
12341,True
12342,False
12343,True
12344,False
12345,False
12346,True
12347,True
12348,False
12349,False
12350,False
12351,True
12352,True
12353,False
12354,True
12355,True
12356,False
12357,False
12358,True
12359,False
12360,True
12361,False
12362,False
12363,False
12364,True
12365,False
12366,True
12367,False
12368,True
12369,False
12370,False
12371,True
12372,False
12373,True
12374,False
12375,True
12376,True
12377,True
12378,True
12379,False
12380,True
12381,True
12382,True
12383,True
12384,False
12385,False
12386,True
12387,True
12388,True
12389,True
12390,True
12391,False
12392,False
12393,True
12394,False
12395,False
12396,True
12397,True
12398,True
12399,False
12400,False
12401,True
12402,False
12403,True
12404,False
12405,False
12406,False
12407,False
12408,True
12409,True
12410,True
12411,False
12412,True
12413,True
12414,True
12415,True
12416,False
12417,True
12418,True
12419,False
12420,True
12421,True
12422,True
12423,False
12424,False
12425,False
12426,False
12427,True
12428,True
12429,True
12430,False
12431,True
12432,False
12433,False
12434,False
12435,False
12436,True
12437,True
12438,False
12439,False
12440,True
12441,True
12442,False
12443,False
12444,True
12445,True
12446,True
12447,True
12448,False
12449,False
12450,False
12451,True
12452,True
12453,False
12454,False
12455,False
12456,False
12457,False
12458,False
12459,True
12460,False
12461,False
12462,False
12463,True
12464,True
12465,False
12466,True
12467,True
12468,True
12469,False
12470,True
12471,True
12472,True
12473,True
12474,False
12475,False
12476,False
12477,False
12478,True
12479,False
12480,True
12481,True
12482,True
12483,False
12484,False
12485,False
12486,True
12487,True
12488,False
12489,False
12490,False
12491,False
12492,True
12493,False
12494,False
12495,False
12496,True
12497,False
12498,False
12499,True
12500,True
12501,False
12502,True
12503,False
12504,False
12505,False
